Channel Title,Channel Username,ID,Message,Date,Media Path
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2350,"#OBGYN_Ultrasound_Training#Addis_Ababa & #Hawassa_💥

#መሰከረም 12/2017 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register
📞Ekram       0965410000  
📞Tinbit        0942404444
📞Selam       0968670067
📞Day            0965412222

📞Office       0462124400

📞ለማንኛውም ጥቆማ (CEO) 0941038774
🏃For more info .follow us on telegram :-
t.me/eahci",2024-09-14 07:50:30+00:00,photos\@EAHCI_2350.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2349,,2024-09-13 12:47:39+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2348,"💥 እንዳያመልጥዎ‼️💥
Dental Extraction & Care Training @ Hawassa 
👉መስከረም 5/ 2017ጀምሮ  ይሰጣል። 
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .

Call & Register  

   ☎️ 0965410000  Ekram 
   
🏃For more info .follow us on telegram :-
t.me/eahci",2024-09-13 08:25:24+00:00,photos\@EAHCI_2348.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2347,"💥 ሰኞ ይጀምራል
#Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
መስከረም 6 /2017 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📞0965410000  Ekram
   📞0968670067  Selam 
   📞 0942404444
   📞0941404444
   📞0965412222
   📞 0462124400  
http://T.me/eahci",2024-09-13 08:25:15+00:00,photos\@EAHCI_2347.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2346,ለመላው የኢትዮጵያ ህዝብና ወዳጆች :እንኳን ለ2017 ዓ.ም በሰላም አደረሳችሁ እያልን : አዲሱ አመት የጤና የሰላምና የብልፅግና እንዲሆን እየተመኝን ከፊታችን ባሉት 13 ወራት በተሻለና በልዮ አገልግሎት እንደምንቀርብ ቃል እንገባለን።,2024-09-10 20:20:41+00:00,photos\@EAHCI_2346.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2345,"💥 እንዳያመልጥዎ‼️💥
Dental Extraction & Care Training @ Hawassa 
👉መስከረም 19 / 2017 ጀምሮ  ይሰጣል። 
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .

Call & Register  

   ☎️ 0965410000  Ekram 
   
🏃For more info .follow us on telegram :-
t.me/eahci",2024-09-09 07:34:22+00:00,photos\@EAHCI_2345.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2344,"#የግርዛት_ስልጠና_Addis Ababa And Hawassa
#Circumcision_Skill_Training_@Addis Ababa&Hawassa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  መስከረም 19 /2017 ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
   📞Ekram 0965410000
   📞Selam  0968670067
   📞0941404444  Daye
   📞office       0965412222
   📞 Tinbit    0942404444
   📞Office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2024-09-09 07:33:52+00:00,photos\@EAHCI_2344.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2343,"#ለሁሉም_ጤና_ባለሞያዎች_በሁሉም_ክልሎችና_ከተሞች ላላችሁ። መስከረም 2 /2017  ጀምሮ ይሰጣል::
-------------------------------------------
👉Pain Management
📳0965410000 Ekram
📳0942404444
📳0965412222
📳0941404444
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-09-09 07:31:50+00:00,photos\@EAHCI_2343.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2342,,2024-09-08 09:32:50+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2341,"💥#ዛሬ ይጀምራል _CPD_training_Online_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Integrated Emergency Medicine 
# ጳጉሜ 3/2016  ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000
📞0942404444
📞0941404444
📞0965412222
📞0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-09-05 08:03:53+00:00,photos\@EAHCI_2341.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2340,"Dear Ethio-American Medical Training CPD Center & Health Consultancy Team,
I would like to express my heartfelt gratitude for the exceptional training on basic obstetric ultrasound that you provided. The site selected for the training had an adequate number of cases, which significantly enhanced the practical learning experience.
I also want to acknowledge the efforts of the trainer, who delivered the material with clarity and expertise, ensuring we fully grasped the concepts and techniques. Furthermore, the coordinator's guidance and support, right from the registration process through to the completion of the course, were invaluable and greatly appreciated.
Thank you for your commitment to delivering such high-quality education. The skills and knowledge I gained will undoubtedly contribute to improving patient care in my practice.
Best regards,                       Molalgn Adugna",2024-09-04 21:11:40+00:00,photos\@EAHCI_2340.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2339,"💥ነገ ይጀምራል
#የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥          

#Title= Infection Prevention 
  
💥15CEU
👉 ነሐሴ 29 /2016 ይጀመራል ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------

📱0965410000   
📱0942404444  
📱0941404444  
📱0965412222   
📱0462124400   
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-09-01 04:42:25+00:00,photos\@EAHCI_2339.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2338,"#💥ነገ ይጀምራል እንዳያመልጦ!
#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa)
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-30 08:09:46+00:00,photos\@EAHCI_2338.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2337,"💥We are hiring a Graphics Designer. If you are passionate about social media and creating content, send us your CV and portfolio  using the link below   t.me/EthiamericanCPDcenter 💥",2024-08-29 20:32:56+00:00,photos\@EAHCI_2337.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2336,"💥 ነገ  ይጀምራል   #CPD_training_For_All
#Title_Respectful_Maternity _Care(RMC)-15 CEU
#ነሐሴ 24/2016 ጀምሮ።
#ለጤና_ባለሞያዎች[#All_Regions]
---------------------------------------
📳 0965412222
📳0942404444 
📳0965410000
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-08-28 08:56:01+00:00,photos\@EAHCI_2336.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2335,"#💥3 ቀን ቀረው እንዳያመልጦ
#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa)
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-28 08:31:40+00:00,photos\@EAHCI_2335.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2334,"💥Nekemte, wollega #Basic_Obstetric_Ultrasound_Training
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳Dr. Bultosa 0913298631-Nekemte
   📳 Tinbit         0942404444
   📳 Ekram        0965410000.
   📳 Daye          0941400000
   📳 Office        0965412222/
0462124400        
🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-27 14:34:28+00:00,photos\@EAHCI_2334.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2333,"#CPD_training_For_All
#Title_Respectful_Maternity _Care(RMC)-15 CEU/ 950Birr💥
#ነሐሴ 23 /2016 ጀምሮ።
#ለጤና_ባለሞያዎች[#All_Regions]
---------------------------------------
📳 0965410000 
📳0942404444 
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-08-27 11:08:33+00:00,photos\@EAHCI_2333.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2332,,2024-08-27 09:57:37+00:00,
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2331,"#Dental Extraction(#ጥርስ_መንቀል) & Care Training 
                     @ Hawassa 
👉ነሐሴ 26/ 2016 ጀምሮ  ይሰጣል። 
---------------------------------------------

✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .

Call & Register  

   ☎️ 0965410000
   ☎️0942404444
   ☎️0941404444
   ☎️0965412222 

🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-27 07:31:25+00:00,photos\@EAHCI_2331.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2330,"#💥2 ቀን ቀረው እንዳያመልጦ
#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa)
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-26 09:23:31+00:00,photos\@EAHCI_2330.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2329,"💥Circumcision_Skill _Training
#Hawassa_and_Addis_Ababa 

👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) 
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።ከክህሎቱ ባሻገር የ15 CEU CPD Certificate  እንሰጣለን።  
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.

⏩ሰልጣኞች-Medical Doctors , HO,Nurses , Bsc & Msc Midwifery.
Call & Register

   ☎️0965410000 
   ☎️0942404444 
   ☎️0941404444
   ☎️0965412222
   ☎️0462124400 
👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-26 09:19:04+00:00,photos\@EAHCI_2329.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2328,"#💥ዛሬ ይጀምራል
#የሞያ_ፈቃድ_ለማሳደስ_ይመዝገቡ💥   

 #CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ነሐሴ 19/2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------

📳0965410000
📳0942404444  
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-08-25 12:28:27+00:00,photos\@EAHCI_2328.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2327,"💥#ነገ ይጀምራል #CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ነሐሴ 19/2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📱0965410000
📳0942404444  Tinbit
📳0965412222 
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-08-24 08:06:28+00:00,photos\@EAHCI_2327.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2326,"💥#CPD_training_ለሁሉም_ጤና_ባለሞያዎች!!!
✔️#Title_Antimicrobial Drug Resistance 
# ነሐሴ 18/2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📱0965410000  Ekram
📳0942404444  Tinbit
📳0965412222  Birukti
📳0941404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",2024-08-21 09:00:51+00:00,photos\@EAHCI_2326.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2325,"💥Circumcision_Skill _Training
#Hawassa_and_Addis_Ababa 

👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) 
👉ነሐሴ 26/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።ከክህሎቱ ባሻገር የ15 CEU CPD Certificate  እንሰጣለን።  
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.

⏩ሰልጣኞች-Medical Doctors , HO,Nurses , Bsc & Msc Midwifery.
Call & Register

   ☎️0965410000 
   ☎️0942404444 
   ☎️0941404444
   ☎️0965412222
   ☎️0462124400 
👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-21 06:21:42+00:00,photos\@EAHCI_2325.jpg
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,2324,"#Basic_Obstetric_Ultrasound_Training(#Addis_Ababa_Adama)
👉ነሐሴ 19/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በተመረጡ ሆስፒታሎች(#ጋንዲ_ሆስፒታል,#አዳሬ_ሀዋሳ,#አዳማ_ጀነራል)
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  
   📳 Ekram      0965410000
   📳 Tinbit       0942404444
   📳 Daye         0941404444
   📳 Office        0965412222 
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",2024-08-21 04:35:40+00:00,photos\@EAHCI_2324.jpg
